city,name,hotel_prices,rating,number of review,hotel_link
Annecy,Apparthotel Privilodges Le Royal,"$2,931",Scored 8.3,"1,947 reviews",https://www.booking.com/hotel/fr/le-royal.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5364540_88918802_0_2_0&highlighted_blocks=5364540_88918802_0_2_0&matching_block_id=5364540_88918802_0_2_0&sr_pri_blocks=5364540_88918802_0_2_0__273200&from=searchresults#hotelTmpl
Annecy,Mercure Annecy Sud,"$3,192",Scored 7.9,"1,315 reviews",https://www.booking.com/hotel/fr/mercure-annecy-sud.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5544003_376297545_2_42_0%2C5544003_376297545_2_42_0&highlighted_blocks=5544003_376297545_2_42_0%2C5544003_376297545_2_42_0&matching_block_id=5544003_376297545_2_42_0&sr_pri_blocks=5544003_376297545_2_42_0__148720%2C5544003_376297545_2_42_0__148720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Allobroges Park Hôtel,"$3,348",Scored 8.8,"2,999 reviews",https://www.booking.com/hotel/fr/tiallobroges.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5037015_93699225_0_2_0%2C5037015_93699225_0_2_0&highlighted_blocks=5037015_93699225_0_2_0%2C5037015_93699225_0_2_0&matching_block_id=5037015_93699225_0_2_0&sr_pri_blocks=5037015_93699225_0_2_0__156000%2C5037015_93699225_0_2_0__156000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Best Western Plus Hotel Carlton Annecy,"$4,079",Scored 8.4,"3,538 reviews",https://www.booking.com/hotel/fr/bestwesterncarlton.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5078119_94105448_2_2_0%2C5078123_94105448_2_2_0&highlighted_blocks=5078119_94105448_2_2_0%2C5078123_94105448_2_2_0&matching_block_id=5078119_94105448_2_2_0&sr_pri_blocks=5078119_94105448_2_2_0__190080%2C5078123_94105448_2_2_0__190080&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Hôtel Le Pré Carré,"$4,137",Scored 8.6,"1,311 reviews",https://www.booking.com/hotel/fr/leprecarre.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5315414_81662140_2_2_0%2C5315414_81662140_2_2_0&highlighted_blocks=5315414_81662140_2_2_0%2C5315414_81662140_2_2_0&matching_block_id=5315414_81662140_2_2_0&sr_pri_blocks=5315414_81662140_2_2_0__192800%2C5315414_81662140_2_2_0__192800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Le Splendid Hotel Lac D'Annecy - Handwritten Collection,"$4,716",Scored 8.4,"2,561 reviews",https://www.booking.com/hotel/fr/splendid-hotel-annecy.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=22596812_376293576_2_2_0%2C22596812_376293576_2_2_0&highlighted_blocks=22596812_376293576_2_2_0%2C22596812_376293576_2_2_0&matching_block_id=22596812_376293576_2_2_0&sr_pri_blocks=22596812_376293576_2_2_0__219775%2C22596812_376293576_2_2_0__219775&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Impérial Palace,"$5,945",Scored 8.7,"2,601 reviews",https://www.booking.com/hotel/fr/imperial-palace.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5434036_88560482_4_2_0&highlighted_blocks=5434036_88560482_4_2_0&matching_block_id=5434036_88560482_4_2_0&sr_pri_blocks=5434036_88560482_4_2_0__554040&from=searchresults#hotelTmpl
Annecy,Le Pélican,"$6,238",Scored 8.8,"3,447 reviews",https://www.booking.com/hotel/fr/le-pelican-annecy1.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=756018811_332440542_4_2_0&highlighted_blocks=756018811_332440542_4_2_0&matching_block_id=756018811_332440542_4_2_0&sr_pri_blocks=756018811_332440542_4_2_0__581400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Rivage Hôtel &amp; Spa Annecy,"$6,744",Scored 8.9,"3,537 reviews",https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=720658206_358409785_4_2_0&highlighted_blocks=720658206_358409785_4_2_0&matching_block_id=720658206_358409785_4_2_0&sr_pri_blocks=720658206_358409785_4_2_0__628500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Les Trésoms Lake and Spa Resort,"$6,781",Scored 7.9,"1,001 reviews",https://www.booking.com/hotel/fr/lestresomsannecy.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5145031_393966843_8_2_0&highlighted_blocks=5145031_393966843_8_2_0&matching_block_id=5145031_393966843_8_2_0&sr_pri_blocks=5145031_393966843_8_2_0__632000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Best Western Hotel Kobalt,"$1,389",Scored 8.9,58 reviews,https://www.booking.com/hotel/fr/hotelalpha.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=21663703_355942110_2_2_0%2C21663703_355942110_2_2_0&highlighted_blocks=21663703_355942110_2_2_0%2C21663703_355942110_2_2_0&matching_block_id=21663703_355942110_2_2_0&sr_pri_blocks=21663703_355942110_2_2_0__64712%2C21663703_355942110_2_2_0__64712&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Kyriad Annecy Nord - Epagny,"$1,391",Scored 7.1,647 reviews,https://www.booking.com/hotel/fr/kyriad-annecy-nord-epagny.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=128487310_393826990_2_2_0%2C128487310_393826990_2_2_0&highlighted_blocks=128487310_393826990_2_2_0%2C128487310_393826990_2_2_0&matching_block_id=128487310_393826990_2_2_0&sr_pri_blocks=128487310_393826990_2_2_0__64800%2C128487310_393826990_2_2_0__64800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Annecy,Logis hôtel Annecy nord / Argonay,"$1,652",Scored 8.2,473 reviews,https://www.booking.com/hotel/fr/auberge-d-argonay.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=5358102_344215027_0_2_0&highlighted_blocks=5358102_344215027_0_2_0&matching_block_id=5358102_344215027_0_2_0&sr_pri_blocks=5358102_344215027_0_2_0__154000&from=searchresults#hotelTmpl
Annecy,Résidence Florimontane,"$1,931",Scored 9.0,188 reviews,https://www.booking.com/hotel/fr/residence-florimontane.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=135310_340056295_0_2_0&highlighted_blocks=135310_340056295_0_2_0&matching_block_id=135310_340056295_0_2_0&sr_pri_blocks=135310_340056295_0_2_0__180000&from=searchresults#hotelTmpl
Annecy,La Parenthèse Enchantée - Résidel,"$2,198",Scored 8.5,54 reviews,https://www.booking.com/hotel/fr/la-parenthese-enchantee-residel.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuALz6eyzBsACAdICJDYxOWEwMGQ2LTNkMTAtNDFkYy04MTA5LTQ5NThiNDIzMTY3OdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1407760&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bclass%3D5%3Bht_id%3D204&srpvid=6bd6965a5e9e019a&srepoch=1719350590&all_sr_blocks=1032378602_375947083_0_0_0&highlighted_blocks=1032378602_375947083_0_0_0&matching_block_id=1032378602_375947083_0_0_0&sr_pri_blocks=1032378602_375947083_0_0_0__204800&from=searchresults#hotelTmpl
