city,name,hotel_prices,rating,number of review,hotel_link
Montauban,Abbaye des Capucins Spa &amp; Resort,"$1,361",Scored 8.4,"2,040 reviews",https://www.booking.com/hotel/fr/abbaye-des-capucins-spa-and-resort.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuAKb9-yzBsACAdICJDI4OTY2ZGM3LTE2NTEtNDI2MC05NDQ0LTdjMmRkMzVkYmYxZdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1452421&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bht_id%3D204&srpvid=078699b0d99602a0&srepoch=1719352292&all_sr_blocks=2776015_243333949_4_2_0&highlighted_blocks=2776015_243333949_4_2_0&matching_block_id=2776015_243333949_4_2_0&sr_pri_blocks=2776015_243333949_4_2_0__126800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Montauban,Kyriad Montauban Sud - Albasud,"$1,438",Scored 6.8,"1,191 reviews",https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuAKb9-yzBsACAdICJDI4OTY2ZGM3LTE2NTEtNDI2MC05NDQ0LTdjMmRkMzVkYmYxZdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1452421&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bht_id%3D204&srpvid=078699b0d99602a0&srepoch=1719352292&all_sr_blocks=5188105_191420951_2_2_0%2C5188105_191420951_2_2_0&highlighted_blocks=5188105_191420951_2_2_0%2C5188105_191420951_2_2_0&matching_block_id=5188105_191420951_2_2_0&sr_pri_blocks=5188105_191420951_2_2_0__67000%2C5188105_191420951_2_2_0__67000&from=searchresults#hotelTmpl
Montauban,Dali Hôtel Montauban,"$1,502",Scored 9.1,127 reviews,https://www.booking.com/hotel/fr/dali-montauban.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuAKb9-yzBsACAdICJDI4OTY2ZGM3LTE2NTEtNDI2MC05NDQ0LTdjMmRkMzVkYmYxZdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1452421&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bht_id%3D204&srpvid=078699b0d99602a0&srepoch=1719352292&all_sr_blocks=1134811604_386139233_3_1_0&highlighted_blocks=1134811604_386139233_3_1_0&matching_block_id=1134811604_386139233_3_1_0&sr_pri_blocks=1134811604_386139233_3_1_0__140000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Montauban,ibis Montauban,"$2,127",Scored 8.1,645 reviews,https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuAKb9-yzBsACAdICJDI4OTY2ZGM3LTE2NTEtNDI2MC05NDQ0LTdjMmRkMzVkYmYxZdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1452421&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bht_id%3D204&srpvid=078699b0d99602a0&srepoch=1719352292&all_sr_blocks=40904601_376292786_2_33_0%2C40904601_376292786_1_33_0&highlighted_blocks=40904601_376292786_2_33_0%2C40904601_376292786_1_33_0&matching_block_id=40904601_376292786_2_33_0&sr_pri_blocks=40904601_376292786_2_33_0__101090%2C40904601_376292786_1_33_0__97130&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Montauban,HÔTEL LE CHAPON FIN,"$1,313",Scored 8.1,476 reviews,https://www.booking.com/hotel/fr/le-chapon-fin-moissac.html?label=gen173nr-1FCAEoggI46AdIM1gEaKQCiAEBmAExuAEHyAEP2AEB6AEB-AECiAIBqAIDuAKb9-yzBsACAdICJDI4OTY2ZGM3LTE2NTEtNDI2MC05NDQ0LTdjMmRkMzVkYmYxZdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-07-20&checkout=2024-07-28&dest_id=-1452421&dest_type=city&group_adults=3&req_adults=3&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=price&nflt=class%3D3%3Bclass%3D4%3Bht_id%3D204&srpvid=078699b0d99602a0&srepoch=1719352292&all_sr_blocks=533452605_188676108_4_42_0&highlighted_blocks=533452605_188676108_4_42_0&matching_block_id=533452605_188676108_4_42_0&sr_pri_blocks=533452605_188676108_4_42_0__122400&from=searchresults#hotelTmpl
